date,nifty_open,nifty_high,nifty_low,nifty_close,result,change_pct,vix_vs_actual_diff,up_from_open,down_from_open,fii_view,pro_view,fii_bucket,pro_bucket,alignment,strong_alignment,move_direction,outcome_classification,close_outcome,vix_exhaustion,vix_predicted_move_pct,intraday_high_pct,intraday_low_pct,actual_open_close_pct,actual_range_pct,is_nifty_expiry,vix_open,vix_regime,year
2024-10-22,24798.65,24882.0,24445.8,24481.75,Red,-1.28%,0.92,83.35,352.85,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.84,0.34,-1.42,-1.28,1.76,0,13.39,Low (<15),2024
2024-10-23,24378.15,24604.25,24378.1,24436.0,Green,+0.24%,0.09,226.1,0.05,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.84,0.93,-0.0,0.24,0.93,0,13.39,Low (<15),2024
2024-10-24,24412.7,24480.65,24341.2,24414.6,Green,+0.01%,-0.35,67.95,71.5,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.92,0.28,-0.29,0.01,0.57,1,14.62,Low (<15),2024
2024-10-25,24418.05,24440.25,24073.9,24211.8,Red,-0.84%,0.62,22.2,344.15,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.88,0.09,-1.41,-0.84,1.5,0,13.97,Low (<15),2024
2024-10-28,24251.1,24492.6,24134.9,24367.7,Green,+0.48%,0.59,241.5,116.2,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.88,1.0,-0.48,0.48,1.47,0,13.97,Low (<15),2024
2024-10-29,24328.85,24484.5,24140.85,24454.0,Green,+0.51%,0.53,155.65,188.0,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.88,0.64,-0.77,0.51,1.41,0,13.97,Low (<15),2024
2024-10-30,24371.45,24498.2,24307.3,24350.3,Red,-0.09%,-0.1,126.75,64.15,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.88,0.52,-0.26,-0.09,0.78,0,13.97,Low (<15),2024
2024-10-31,24349.85,24372.45,24172.6,24238.5,Red,-0.46%,-0.16,22.6,177.25,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.98,0.09,-0.73,-0.46,0.82,1,15.51,Normal (15-20),2024
2024-11-01,24302.75,24368.25,24280.2,24300.55,Red,-0.01%,-0.62,65.5,22.55,Strong Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,0.98,0.27,-0.09,-0.01,0.36,0,15.55,Normal (15-20),2024
2024-11-04,24315.75,24316.75,23816.15,23990.95,Red,-1.34%,1.08,1.0,499.6,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.98,0.0,-2.05,-1.34,2.06,0,15.55,Normal (15-20),2024
2024-11-05,23916.5,24229.05,23842.75,24198.15,Green,+1.18%,0.64,312.55,73.75,Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.98,1.31,-0.31,1.18,1.62,0,15.55,Normal (15-20),2024
2024-11-06,24308.75,24537.6,24204.05,24493.9,Green,+0.76%,0.39,228.85,104.7,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.98,0.94,-0.43,0.76,1.37,0,15.55,Normal (15-20),2024
2024-11-07,24489.6,24503.35,24179.05,24194.6,Red,-1.2%,0.38,13.75,310.55,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.94,0.06,-1.27,-1.2,1.32,1,14.87,Low (<15),2024
2024-11-08,24207.7,24276.15,24066.65,24110.35,Red,-0.4%,-0.07,68.45,141.05,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.94,0.28,-0.58,-0.4,0.87,0,14.94,Low (<15),2024
2024-11-11,24087.25,24336.8,24004.6,24122.1,Green,+0.14%,0.44,249.55,82.65,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.94,1.04,-0.34,0.14,1.38,0,14.94,Low (<15),2024
2024-11-13,23822.45,23873.6,23509.6,23602.9,Red,-0.92%,0.59,51.15,312.85,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.94,0.21,-1.31,-0.92,1.53,0,14.94,Low (<15),2024
2024-11-14,23542.15,23675.9,23484.15,23559.6,Green,+0.07%,-0.16,133.75,58.0,Mildly Bearish,Strong Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,0.97,0.57,-0.25,0.07,0.81,1,15.44,Normal (15-20),2024
2024-11-18,23605.3,23606.8,23350.4,23465.3,Red,-0.59%,0.12,1.5,254.9,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.97,0.01,-1.08,-0.59,1.09,0,15.44,Normal (15-20),2024
2024-11-19,23529.55,23780.65,23464.8,23468.7,Red,-0.26%,0.37,251.1,64.75,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.97,1.07,-0.28,-0.26,1.34,0,15.44,Normal (15-20),2024
2024-11-21,23488.45,23507.3,23263.15,23346.75,Red,-0.6%,0.05,18.85,225.3,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.99,0.08,-0.96,-0.6,1.04,1,15.66,Normal (15-20),2024
2024-11-22,23411.8,23956.1,23359.0,23873.5,Green,+1.97%,1.54,544.3,52.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.01,2.32,-0.23,1.97,2.55,0,15.99,Normal (15-20),2024
2024-11-25,24253.55,24351.55,24135.45,24250.8,Red,-0.01%,-0.12,98.0,118.1,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.01,0.4,-0.49,-0.01,0.89,0,15.99,Normal (15-20),2024
2024-11-26,24343.3,24343.3,24125.4,24192.95,Red,-0.62%,-0.11,0.0,217.9,Strong Bullish,Mildly Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.01,0.0,-0.9,-0.62,0.9,0,15.99,Normal (15-20),2024
2024-11-27,24204.8,24354.55,24145.65,24277.35,Green,+0.3%,-0.15,149.75,59.15,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.01,0.62,-0.24,0.3,0.86,0,15.99,Normal (15-20),2024
2024-11-28,24274.15,24345.75,23873.35,23957.45,Red,-1.3%,1.03,71.6,400.8,Mildly Bullish,Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,0.92,0.29,-1.65,-1.3,1.95,1,14.63,Low (<15),2024
2024-11-29,23927.15,24188.45,23927.15,24123.65,Green,+0.82%,0.13,261.3,0.0,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.96,1.09,0.0,0.82,1.09,0,15.21,Normal (15-20),2024
2024-12-02,24140.85,24301.7,24008.65,24275.25,Green,+0.56%,0.25,160.85,132.2,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.96,0.67,-0.55,0.56,1.21,0,15.21,Normal (15-20),2024
2024-12-03,24367.5,24481.35,24280.0,24445.85,Green,+0.32%,-0.13,113.85,87.5,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.96,0.47,-0.36,0.32,0.83,0,15.21,Normal (15-20),2024
2024-12-04,24488.75,24573.2,24366.3,24461.55,Red,-0.11%,-0.12,84.45,122.45,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.96,0.34,-0.5,-0.11,0.84,0,15.21,Normal (15-20),2024
2024-12-05,24539.15,24857.75,24295.55,24701.55,Green,+0.66%,1.38,318.6,243.6,Mildly Bullish,Mildly Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.91,1.3,-0.99,0.66,2.29,1,14.45,Low (<15),2024
2024-12-06,24729.45,24751.05,24620.5,24669.0,Red,-0.24%,-0.39,21.6,108.95,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.92,0.09,-0.44,-0.24,0.53,0,14.53,Low (<15),2024
2024-12-09,24633.9,24705.0,24580.05,24626.6,Red,-0.03%,-0.41,71.1,53.85,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.92,0.29,-0.22,-0.03,0.51,0,14.53,Low (<15),2024
2024-12-10,24652.65,24677.8,24510.65,24620.5,Red,-0.13%,-0.24,25.15,142.0,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.92,0.1,-0.58,-0.13,0.68,0,14.53,Low (<15),2024
2024-12-11,24620.5,24691.75,24583.85,24629.5,Green,+0.04%,-0.48,71.25,36.65,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.92,0.29,-0.15,0.04,0.44,0,14.53,Low (<15),2024
2024-12-12,24604.45,24675.25,24527.95,24539.5,Red,-0.26%,-0.24,70.8,76.5,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.84,0.29,-0.31,-0.26,0.6,1,13.27,Low (<15),2024
2024-12-13,24498.35,24792.3,24180.8,24781.3,Green,+1.15%,1.67,293.95,317.55,Bearish,Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,0.83,1.2,-1.3,1.15,2.5,0,13.19,Low (<15),2024
2024-12-16,24753.4,24781.25,24601.75,24648.25,Red,-0.42%,-0.1,27.85,151.65,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.83,0.11,-0.61,-0.42,0.73,0,13.19,Low (<15),2024
2024-12-17,24584.8,24624.1,24303.45,24319.35,Red,-1.08%,0.47,39.3,281.35,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.83,0.16,-1.14,-1.08,1.3,0,13.19,Low (<15),2024
2024-12-18,24297.95,24394.45,24149.85,24214.7,Red,-0.34%,0.18,96.5,148.1,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.83,0.4,-0.61,-0.34,1.01,0,13.19,Low (<15),2024
2024-12-19,23877.15,24004.9,23870.3,23961.95,Green,+0.36%,-0.35,127.75,6.85,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.91,0.54,-0.03,0.36,0.56,1,14.37,Low (<15),2024
2024-12-20,23960.7,24065.8,23537.35,23631.35,Red,-1.37%,1.3,105.1,423.35,Mildly Bearish,Strong Bullish,Bearish,Bullish,Mixed,None,Top to Down,N/A,N/A,N/A,0.91,0.44,-1.77,-1.37,2.21,0,14.51,Low (<15),2024
2024-12-23,23738.2,23869.55,23647.2,23747.2,Green,+0.04%,0.03,131.35,91.0,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.91,0.55,-0.38,0.04,0.94,0,14.51,Low (<15),2024
2024-12-24,23769.1,23867.65,23685.15,23730.35,Red,-0.16%,-0.14,98.55,83.95,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.91,0.41,-0.35,-0.16,0.77,0,14.51,Low (<15),2024
2024-12-26,23775.8,23854.5,23653.6,23760.3,Red,-0.07%,0.01,78.7,122.2,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.83,0.33,-0.51,-0.07,0.84,1,13.18,Low (<15),2024
2024-12-27,23801.4,23938.85,23800.6,23832.45,Green,+0.13%,-0.3,137.45,0.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.88,0.58,-0.0,0.13,0.58,0,14.04,Low (<15),2024
2024-12-30,23796.9,23915.35,23599.3,23658.65,Red,-0.58%,0.45,118.45,197.6,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.88,0.5,-0.83,-0.58,1.33,0,14.04,Low (<15),2024
2024-12-31,23560.6,23689.85,23460.45,23668.8,Green,+0.46%,0.09,129.25,100.15,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.88,0.55,-0.43,0.46,0.97,0,14.04,Low (<15),2024
2025-01-01,23637.65,23822.8,23562.8,23758.7,Green,+0.51%,0.22,185.15,74.85,Strong Bearish,Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,0.88,0.78,-0.32,0.51,1.1,0,14.04,Low (<15),2025
2025-01-02,23783.0,24226.7,23751.55,24167.95,Green,+1.62%,1.09,443.7,31.45,Bullish,Mildly Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.91,1.87,-0.13,1.62,2.0,1,14.45,Low (<15),2025
2025-01-03,24196.4,24196.45,23976.0,23990.15,Red,-0.85%,0.0,0.05,220.4,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.91,0.0,-0.91,-0.85,0.91,0,14.45,Low (<15),2025
2025-01-06,24045.8,24089.95,23551.9,23629.6,Red,-1.73%,1.33,44.15,493.9,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.91,0.18,-2.05,-1.73,2.24,0,14.45,Low (<15),2025
2025-01-07,23679.9,23795.2,23637.8,23694.6,Green,+0.06%,-0.33,115.3,42.1,Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,0.99,0.49,-0.18,0.06,0.66,0,15.65,Normal (15-20),2025
2025-01-08,23746.65,23751.85,23496.15,23675.2,Red,-0.3%,0.09,5.2,250.5,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.99,0.02,-1.05,-0.3,1.08,0,15.65,Normal (15-20),2025
2025-01-09,23674.75,23689.5,23503.05,23557.2,Red,-0.5%,-0.12,14.75,171.7,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.91,0.06,-0.73,-0.5,0.79,1,14.47,Low (<15),2025
2025-01-10,23551.9,23596.6,23344.35,23437.35,Red,-0.49%,0.16,44.7,207.55,Mildly Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.91,0.19,-0.88,-0.49,1.07,0,14.47,Low (<15),2025
2025-01-13,23195.4,23340.95,23047.25,23088.7,Red,-0.46%,0.36,145.55,148.15,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.91,0.63,-0.64,-0.46,1.27,0,14.47,Low (<15),2025
2025-01-14,23165.9,23264.95,23134.15,23206.85,Green,+0.18%,-0.45,99.05,31.75,Strong Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.01,0.43,-0.14,0.18,0.56,0,16.0,Normal (15-20),2025
2025-01-15,23250.45,23293.65,23146.45,23228.1,Red,-0.1%,-0.38,43.2,104.0,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.01,0.19,-0.45,-0.1,0.63,0,16.0,Normal (15-20),2025
2025-01-16,23377.25,23391.65,23272.05,23350.8,Red,-0.11%,-0.45,14.4,105.2,Neutral,Mildly Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.96,0.06,-0.45,-0.11,0.51,1,15.26,Normal (15-20),2025
2025-01-17,23277.1,23292.1,23100.35,23203.1,Red,-0.32%,-0.14,15.0,176.75,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.96,0.06,-0.76,-0.32,0.82,0,15.26,Normal (15-20),2025
2025-01-20,23298.9,23391.1,23170.65,23337.05,Green,+0.16%,-0.01,92.2,128.25,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.96,0.4,-0.55,0.16,0.95,0,15.26,Normal (15-20),2025
2025-01-21,23421.65,23426.3,22976.85,23053.05,Red,-1.57%,0.89,4.65,444.8,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,1.03,0.02,-1.9,-1.57,1.92,0,16.42,Normal (15-20),2025
2025-01-22,23099.15,23169.55,22981.3,23161.75,Green,+0.27%,-0.22,70.4,117.85,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.03,0.3,-0.51,0.27,0.81,0,16.42,Normal (15-20),2025
2025-01-23,23128.3,23270.8,23090.65,23216.3,Green,+0.38%,-0.28,142.5,37.65,Strong Bullish,Mildly Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.06,0.62,-0.16,0.38,0.78,1,16.77,Normal (15-20),2025
2025-01-24,23183.9,23347.3,23050.0,23090.35,Red,-0.4%,0.22,163.4,133.9,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,1.06,0.7,-0.58,-0.4,1.28,0,16.77,Normal (15-20),2025
2025-01-27,22940.15,23007.45,22786.9,22816.85,Red,-0.54%,-0.1,67.3,153.25,Strong Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.06,0.29,-0.67,-0.54,0.96,0,16.77,Normal (15-20),2025
2025-01-28,22960.45,23137.95,22857.65,22976.3,Green,+0.07%,0.08,177.5,102.8,Strong Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Down to Up,N/A,N/A,N/A,1.14,0.77,-0.45,0.07,1.22,0,18.13,Normal (15-20),2025
2025-01-29,23026.75,23183.35,22976.5,23176.2,Green,+0.65%,-0.24,156.6,50.25,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.14,0.68,-0.22,0.65,0.9,0,18.13,Normal (15-20),2025
2025-01-30,23169.5,23322.05,23139.2,23297.95,Green,+0.55%,-0.38,152.55,30.3,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,1.17,0.66,-0.13,0.55,0.79,1,18.64,Normal (15-20),2025
2025-01-31,23296.75,23546.8,23277.4,23533.85,Green,+1.02%,-0.01,250.05,19.35,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,1.17,1.07,-0.08,1.02,1.16,0,18.64,Normal (15-20),2025
2025-02-01,23528.6,23632.45,23318.3,23495.3,Red,-0.14%,0.17,103.85,210.3,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.17,0.44,-0.89,-0.14,1.34,0,18.64,Normal (15-20),2025
2025-02-03,23319.35,23381.6,23222.0,23359.7,Green,+0.17%,-0.49,62.25,97.35,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.17,0.27,-0.42,0.17,0.68,0,18.64,Normal (15-20),2025
2025-02-04,23509.9,23762.75,23423.15,23707.7,Green,+0.84%,0.54,252.85,86.75,Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.9,1.08,-0.37,0.84,1.44,0,14.35,Low (<15),2025
2025-02-05,23801.75,23807.3,23680.45,23686.75,Red,-0.48%,-0.37,5.55,121.3,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.9,0.02,-0.51,-0.48,0.53,0,14.35,Low (<15),2025
2025-02-06,23761.95,23773.55,23556.25,23628.05,Red,-0.56%,0.02,11.6,205.7,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.89,0.05,-0.87,-0.56,0.91,1,14.08,Low (<15),2025
2025-02-07,23649.5,23694.5,23443.2,23563.15,Red,-0.37%,0.17,45.0,206.3,Strong Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.89,0.19,-0.87,-0.37,1.06,0,14.08,Low (<15),2025
2025-02-10,23543.8,23568.6,23316.3,23376.05,Red,-0.71%,0.18,24.8,227.5,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.89,0.11,-0.97,-0.71,1.07,0,14.08,Low (<15),2025
2025-02-11,23383.55,23390.05,22986.65,23070.5,Red,-1.34%,0.82,6.5,396.9,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.91,0.03,-1.7,-1.34,1.73,0,14.45,Low (<15),2025
2025-02-12,23050.8,23144.7,22798.35,23057.8,Green,+0.03%,0.59,93.9,252.45,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.91,0.41,-1.1,0.03,1.5,0,14.45,Low (<15),2025
2025-02-13,23055.75,23235.5,22992.2,23019.4,Red,-0.16%,0.12,179.75,63.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.94,0.78,-0.28,-0.16,1.06,1,14.9,Low (<15),2025
2025-02-14,23096.45,23133.7,22774.85,22897.25,Red,-0.86%,0.61,37.25,321.6,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.94,0.16,-1.39,-0.86,1.55,0,14.9,Low (<15),2025
2025-02-17,22809.9,22974.2,22725.45,22963.5,Green,+0.67%,0.15,164.3,84.45,Mildly Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.94,0.72,-0.37,0.67,1.09,0,14.9,Low (<15),2025
2025-02-18,22963.65,22992.5,22801.5,22923.15,Red,-0.18%,-0.16,28.85,162.15,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.99,0.13,-0.71,-0.18,0.83,0,15.72,Normal (15-20),2025
2025-02-19,22847.25,23049.95,22814.85,22914.4,Green,+0.29%,0.04,202.7,32.4,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.99,0.89,-0.14,0.29,1.03,0,15.72,Normal (15-20),2025
2025-02-20,22821.1,22923.85,22812.75,22906.25,Green,+0.37%,-0.48,102.75,8.35,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.97,0.45,-0.04,0.37,0.49,1,15.42,Normal (15-20),2025
2025-02-21,22855.8,22921.0,22720.3,22764.35,Red,-0.4%,-0.09,65.2,135.5,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.97,0.29,-0.59,-0.4,0.88,0,15.42,Normal (15-20),2025
2025-02-24,22611.5,22668.05,22518.8,22548.85,Red,-0.28%,-0.31,56.55,92.7,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.97,0.25,-0.41,-0.28,0.66,0,15.42,Normal (15-20),2025
2025-02-25,22516.45,22625.3,22513.9,22526.3,Green,+0.04%,-0.42,108.85,2.55,Mildly Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.91,0.48,-0.01,0.04,0.49,0,14.44,Low (<15),2025
2025-02-27,22568.95,22613.3,22508.4,22510.85,Red,-0.26%,-0.4,44.35,60.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.86,0.2,-0.27,-0.26,0.46,1,13.72,Low (<15),2025
2025-02-28,22433.4,22450.35,22104.85,22127.4,Red,-1.36%,0.68,16.95,328.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.86,0.08,-1.46,-1.36,1.54,0,13.72,Low (<15),2025
2025-03-03,22194.55,22261.55,22004.7,22143.15,Red,-0.23%,0.3,67.0,189.85,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.86,0.3,-0.86,-0.23,1.16,0,13.72,Low (<15),2025
2025-03-04,21974.45,22105.05,21964.6,22080.3,Green,+0.48%,-0.23,130.6,9.85,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.87,0.59,-0.04,0.48,0.64,0,13.76,Low (<15),2025
