date,nifty_open,nifty_high,nifty_low,nifty_close,fii_view,pro_view,fii_bucket,pro_bucket,alignment,strong_alignment,move_direction,outcome_classification,close_outcome,vix_exhaustion,vix_predicted_move_pct,intraday_high_pct,intraday_low_pct,actual_open_close_pct,actual_range_pct,is_nifty_expiry,vix_open,vix_regime,year
2025-09-29,24728.55,24791.3,24606.2,24677.55,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.66,0.25,-0.49,-0.21,0.75,0,10.52,Low (<15),2025
2025-09-30,24691.95,24731.8,24587.7,24633.6,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.72,0.16,-0.42,-0.24,0.58,1,11.37,Low (<15),2025
2025-10-01,24620.55,24867.95,24605.95,24853.4,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.72,1.0,-0.06,0.95,1.06,0,11.37,Low (<15),2025
2025-10-03,24759.55,24904.8,24747.55,24895.0,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.72,0.59,-0.05,0.55,0.64,0,11.37,Low (<15),2025
2025-10-06,24916.55,25095.95,24881.65,25072.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.72,0.72,-0.14,0.63,0.86,0,11.37,Low (<15),2025
2025-10-07,25085.3,25220.9,25076.3,25112.8,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.64,0.54,-0.04,0.11,0.58,1,10.19,Low (<15),2025
2025-10-08,25079.75,25192.5,25008.5,25023.8,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.64,0.45,-0.28,-0.22,0.73,0,10.19,Low (<15),2025
2025-10-09,25074.3,25199.25,25024.3,25170.3,Mildly Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.65,0.5,-0.2,0.38,0.7,0,10.31,Low (<15),2025
2025-10-10,25167.65,25330.75,25156.85,25278.2,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.65,0.65,-0.04,0.44,0.69,0,10.31,Low (<15),2025
2025-10-13,25177.3,25267.3,25152.3,25237.15,Neutral,Mildly Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.65,0.36,-0.1,0.24,0.46,0,10.31,Low (<15),2025
2025-10-14,25277.55,25310.35,25060.55,25123.35,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.69,0.13,-0.86,-0.61,0.99,1,11.01,Low (<15),2025
2025-10-15,25181.95,25365.15,25159.35,25327.75,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.69,0.73,-0.09,0.58,0.82,0,11.01,Low (<15),2025
2025-10-16,25394.9,25625.4,25376.85,25566.3,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.66,0.91,-0.07,0.67,0.98,0,10.53,Low (<15),2025
2025-10-17,25546.85,25781.5,25508.6,25704.7,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.66,0.92,-0.15,0.62,1.07,0,10.53,Low (<15),2025
2025-10-20,25824.6,25926.2,25788.5,25850.7,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.66,0.39,-0.14,0.1,0.53,0,10.53,Low (<15),2025
2025-10-21,25901.2,25934.35,25826.3,25833.3,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.72,0.13,-0.29,-0.26,0.42,1,11.36,Low (<15),2025
2025-10-23,26057.2,26104.2,25862.45,25870.3,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.71,0.18,-0.75,-0.72,0.93,0,11.3,Low (<15),2025
2025-10-24,25935.1,25944.15,25718.2,25797.45,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.71,0.03,-0.84,-0.53,0.87,0,11.3,Low (<15),2025
2025-10-27,25843.2,26005.95,25827.0,25974.0,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.71,0.63,-0.06,0.51,0.69,0,11.3,Low (<15),2025
2025-10-28,25939.95,26041.7,25810.05,25965.4,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.75,0.39,-0.5,0.1,0.89,1,11.86,Low (<15),2025
2025-10-29,25982.0,26097.85,25960.3,26068.3,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.75,0.45,-0.08,0.33,0.53,0,11.86,Low (<15),2025
2025-10-30,25984.4,26032.05,25845.25,25891.2,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.75,0.18,-0.54,-0.36,0.72,0,11.97,Low (<15),2025
2025-10-31,25863.8,25953.75,25711.2,25732.55,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.75,0.35,-0.59,-0.51,0.94,0,11.97,Low (<15),2025
2025-11-03,25696.85,25803.1,25645.5,25774.3,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.75,0.41,-0.2,0.3,0.61,0,11.97,Low (<15),2025
2025-11-04,25744.75,25787.4,25578.4,25586.25,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.8,0.17,-0.65,-0.62,0.81,1,12.67,Low (<15),2025
2025-11-06,25593.35,25679.15,25491.55,25519.95,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.8,0.34,-0.4,-0.29,0.73,0,12.65,Low (<15),2025
2025-11-10,25503.5,25653.45,25503.5,25574.25,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.8,0.59,0.0,0.28,0.59,0,12.65,Low (<15),2025
2025-11-11,25617.0,25715.8,25449.25,25705.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.77,0.39,-0.65,0.35,1.04,1,12.3,Low (<15),2025
2025-11-12,25834.3,25934.55,25781.15,25874.0,Mildly Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.77,0.39,-0.21,0.15,0.59,0,12.3,Low (<15),2025
2025-11-13,25906.1,26010.7,25808.4,25884.1,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.76,0.4,-0.38,-0.08,0.78,0,12.11,Low (<15),2025
2025-11-14,25767.9,25940.2,25740.8,25916.8,Mildly Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.76,0.67,-0.11,0.58,0.77,0,12.11,Low (<15),2025
2025-11-17,25948.2,26024.2,25906.35,26014.3,Bearish,Mildly Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.76,0.29,-0.16,0.25,0.45,0,12.11,Low (<15),2025
2025-11-18,26021.8,26029.85,25876.5,25894.7,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.74,0.03,-0.56,-0.49,0.59,1,11.79,Low (<15),2025
2025-11-19,25918.1,26074.65,25856.2,26052.7,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.74,0.6,-0.24,0.52,0.84,0,11.79,Low (<15),2025
2025-11-20,26132.1,26246.65,26063.2,26197.4,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.75,0.44,-0.26,0.25,0.7,0,11.97,Low (<15),2025
2025-11-21,26109.55,26179.2,26052.2,26063.95,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.75,0.27,-0.22,-0.17,0.49,0,11.97,Low (<15),2025
2025-11-24,26122.8,26142.8,25912.15,25943.35,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.75,0.08,-0.81,-0.69,0.88,0,11.97,Low (<15),2025
2025-11-25,25998.5,26032.6,25857.5,25860.3,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.83,0.13,-0.54,-0.53,0.67,1,13.24,Low (<15),2025
2025-11-26,25842.95,26215.15,25842.95,26203.5,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.83,1.44,0.0,1.4,1.44,0,13.24,Low (<15),2025
2025-11-27,26261.25,26310.45,26141.9,26219.85,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.75,0.19,-0.45,-0.16,0.64,0,11.97,Low (<15),2025
2025-11-28,26237.45,26280.75,26172.4,26204.55,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Reversed Before Half,0.75,0.17,-0.25,-0.13,0.41,0,11.97,Low (<15),2025
2025-12-01,26325.8,26325.8,26124.2,26175.95,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.75,0.0,-0.77,-0.57,0.77,0,11.97,Low (<15),2025
2025-12-02,26087.95,26154.6,25997.85,26057.0,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.73,0.26,-0.35,-0.12,0.6,1,11.63,Low (<15),2025
2025-12-03,26004.9,26066.45,25891.0,25985.1,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.73,0.24,-0.44,-0.08,0.67,0,11.63,Low (<15),2025
2025-12-04,25981.85,26098.25,25938.95,26017.1,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.71,0.45,-0.17,0.14,0.61,0,11.21,Low (<15),2025
2025-12-05,25999.8,26202.6,25985.35,26176.65,Mildly Bearish,Mildly Bullish,Bearish,Bullish,Mixed,None,Down to Up,N/A,N/A,N/A,0.71,0.78,-0.06,0.68,0.84,0,11.21,Low (<15),2025
2025-12-08,26159.8,26178.7,25892.25,25932.8,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.71,0.07,-1.02,-0.87,1.1,0,11.21,Low (<15),2025
2025-12-09,25867.1,25923.65,25728.0,25841.75,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.7,0.22,-0.54,-0.1,0.76,1,11.13,Low (<15),2025
2025-12-10,25864.05,25947.65,25734.55,25742.65,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.7,0.32,-0.5,-0.47,0.82,0,11.13,Low (<15),2025
2025-12-11,25771.4,25922.8,25693.25,25898.4,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.69,0.59,-0.3,0.49,0.89,0,10.91,Low (<15),2025
2025-12-12,25971.2,26057.6,25938.45,26043.0,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.69,0.33,-0.13,0.28,0.46,0,10.91,Low (<15),2025
2025-12-15,25930.05,26047.15,25904.75,26014.0,Bullish,Neutral,Bullish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.69,0.45,-0.1,0.32,0.55,0,10.91,Low (<15),2025
2025-12-16,25951.5,25980.75,25834.35,25851.35,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.65,0.11,-0.45,-0.39,0.56,1,10.25,Low (<15),2025
2025-12-17,25902.4,25929.15,25770.35,25821.8,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.65,0.1,-0.51,-0.31,0.61,0,10.25,Low (<15),2025
2025-12-18,25764.7,25902.35,25726.3,25815.65,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.62,0.53,-0.15,0.2,0.68,0,9.84,Low (<15),2025
2025-12-19,25911.5,25993.35,25880.45,25961.4,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.62,0.32,-0.12,0.19,0.44,0,9.84,Low (<15),2025
2025-12-22,26055.85,26180.7,26047.8,26162.75,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.62,0.48,-0.03,0.41,0.51,0,9.84,Low (<15),2025
2025-12-23,26205.2,26233.55,26119.05,26165.95,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.61,0.11,-0.33,-0.15,0.44,1,9.68,Low (<15),2025
2025-12-24,26170.65,26236.4,26123.0,26141.65,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.61,0.25,-0.18,-0.11,0.43,0,9.68,Low (<15),2025
2025-12-26,26121.25,26144.2,26008.6,26047.65,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.61,0.09,-0.43,-0.28,0.52,0,9.68,Low (<15),2025
2025-12-29,26063.35,26106.8,25920.3,25949.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.61,0.17,-0.55,-0.44,0.72,0,9.68,Low (<15),2025
2025-12-30,25940.9,25976.75,25878.0,25970.55,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.61,0.14,-0.24,0.11,0.38,1,9.72,Low (<15),2025
2025-12-31,25971.05,26187.95,25969.0,26141.85,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.61,0.84,-0.01,0.66,0.84,0,9.72,Low (<15),2025
2026-01-01,26173.3,26197.55,26113.4,26140.25,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.61,0.09,-0.23,-0.13,0.32,0,9.68,Low (<15),2026
2026-01-02,26155.1,26340.0,26118.4,26335.7,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.61,0.71,-0.14,0.69,0.85,0,9.68,Low (<15),2026
2026-01-05,26333.7,26373.2,26210.05,26244.65,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.61,0.15,-0.47,-0.34,0.62,0,9.68,Low (<15),2026
2026-01-07,26143.1,26187.15,26067.9,26142.9,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.61,0.17,-0.29,-0.0,0.46,0,9.68,Low (<15),2026
2026-01-08,26106.5,26133.2,25858.45,25868.9,Neutral,Strong Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.63,0.1,-0.95,-0.91,1.05,0,9.95,Low (<15),2026
2026-01-09,25840.4,25940.6,25623.0,25703.7,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.63,0.39,-0.84,-0.53,1.23,0,9.95,Low (<15),2026
2026-01-12,25669.05,25813.15,25473.4,25806.1,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.63,0.56,-0.76,0.53,1.32,0,9.95,Low (<15),2026
2026-01-13,25897.35,25899.8,25603.3,25714.2,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.72,0.01,-1.14,-0.71,1.14,1,11.37,Low (<15),2026
2026-01-14,25648.55,25791.75,25603.95,25669.1,Mildly Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.72,0.56,-0.17,0.08,0.73,0,11.37,Low (<15),2026
2026-01-16,25696.05,25873.5,25662.4,25701.9,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.72,0.69,-0.13,0.02,0.82,0,11.37,Low (<15),2026
2026-01-19,25653.1,25653.3,25494.35,25555.5,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.72,0.0,-0.62,-0.38,0.62,0,11.37,Low (<15),2026
2026-01-20,25580.3,25585.0,25171.35,25225.35,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.75,0.02,-1.6,-1.39,1.62,1,11.83,Low (<15),2026
2026-01-21,25141.0,25300.95,24919.8,25168.1,Mildly Bearish,Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.75,0.64,-0.88,0.11,1.52,0,11.83,Low (<15),2026
2026-01-22,25344.15,25435.75,25168.5,25320.45,Bearish,Strong Bullish,Bearish,Bullish,Mixed,None,Top to Down,N/A,N/A,N/A,0.87,0.36,-0.69,-0.09,1.05,0,13.78,Low (<15),2026
2026-01-23,25344.6,25347.95,25025.3,25064.75,Neutral,Bearish,Neutral,Bearish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.87,0.01,-1.26,-1.1,1.27,0,13.78,Low (<15),2026
2026-01-27,25063.35,25246.65,24932.55,25234.1,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.89,0.73,-0.52,0.68,1.25,1,14.19,Low (<15),2026
2026-01-28,25258.85,25372.1,25187.65,25348.05,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.89,0.45,-0.28,0.35,0.73,0,14.19,Low (<15),2026
2026-01-29,25345.0,25458.15,25159.8,25422.1,Mildly Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.85,0.45,-0.73,0.3,1.18,0,13.53,Low (<15),2026
2026-01-30,25247.55,25370.7,25213.65,25315.8,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.85,0.49,-0.13,0.27,0.62,0,13.53,Low (<15),2026
2026-02-01,25333.75,25440.9,24571.75,24768.0,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.85,0.42,-3.01,-2.23,3.43,0,13.53,Low (<15),2026
2026-02-02,24796.5,25108.1,24679.4,25079.9,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.85,1.26,-0.47,1.14,1.73,0,13.53,Low (<15),2026
2026-02-03,26308.05,26341.2,25641.3,25714.8,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.87,0.13,-2.53,-2.26,2.66,1,13.87,Low (<15),2026
2026-02-04,25675.05,25818.55,25563.95,25737.5,Strong Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.87,0.56,-0.43,0.24,0.99,0,13.87,Low (<15),2026
2026-02-05,25755.9,25757.65,25579.5,25641.6,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.77,0.01,-0.68,-0.44,0.69,0,12.25,Low (<15),2026
2026-02-06,25605.8,25703.95,25491.9,25673.6,Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,0.77,0.38,-0.44,0.26,0.83,0,12.25,Low (<15),2026
2026-02-09,25888.7,25922.25,25780.9,25863.3,Neutral,Strong Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.77,0.13,-0.42,-0.1,0.55,0,12.25,Low (<15),2026
2026-02-10,25922.65,25989.45,25870.45,25916.8,Bullish,Strong Bearish,Bullish,Bearish,Mixed,None,Top to Down,N/A,N/A,N/A,0.77,0.26,-0.2,-0.02,0.46,1,12.19,Low (<15),2026
2026-02-11,25997.45,26009.4,25899.8,25945.35,Mildly Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.77,0.05,-0.38,-0.2,0.42,0,12.19,Low (<15),2026
2026-02-12,25906.7,25906.7,25752.4,25796.15,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.73,0.0,-0.6,-0.43,0.6,0,11.55,Low (<15),2026
2026-02-13,25571.15,25630.35,25444.3,25460.55,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.73,0.23,-0.5,-0.43,0.73,0,11.55,Low (<15),2026
2026-02-16,25423.6,25697.0,25372.7,25682.45,Bearish,Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.73,1.08,-0.2,1.02,1.28,0,11.55,Low (<15),2026
2026-02-17,25637.95,25764.4,25570.3,25716.0,Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.84,0.49,-0.26,0.3,0.76,1,13.33,Low (<15),2026
2026-02-18,25752.65,25828.05,25645.15,25805.7,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.84,0.29,-0.42,0.21,0.71,0,13.33,Low (<15),2026
2026-02-19,25873.35,25885.3,25388.75,25416.45,Mildly Bullish,Bullish,Bullish,Bullish,Bullish Alignment,None,Top to Down,Worked then Reversed,Reversed by Close,Reversed Before Half,0.77,0.05,-1.87,-1.77,1.92,0,12.22,Low (<15),2026
2026-02-20,25406.55,25663.55,25379.75,25565.9,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.77,1.01,-0.11,0.63,1.12,0,12.22,Low (<15),2026
2026-02-23,25678.4,25771.45,25609.35,25704.0,Strong Bullish,Strong Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,0.77,0.36,-0.27,0.1,0.63,0,12.22,Low (<15),2026
2026-02-24,25641.8,25641.8,25327.6,25460.25,Mildly Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,None,Top to Down,Against then Recovered,Worked and Remained,Exceeded Half then Reversed,0.89,0.0,-1.23,-0.71,1.23,1,14.17,Low (<15),2026
2026-02-25,25512.6,25652.6,25428.2,25478.65,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.89,0.55,-0.33,-0.13,0.88,0,14.17,Low (<15),2026
2026-02-26,25556.3,25572.95,25400.95,25493.3,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.85,0.07,-0.61,-0.25,0.67,0,13.49,Low (<15),2026
2026-02-27,25459.85,25476.4,25141.3,25181.8,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,0.85,0.07,-1.25,-1.09,1.32,0,13.49,Low (<15),2026
2026-03-02,24659.25,24989.35,24603.5,24849.75,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Reversed Before Half,0.86,1.34,-0.23,0.77,1.56,1,13.7,Low (<15),2026
2026-03-04,24388.8,24602.45,24305.4,24473.95,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,0.86,0.88,-0.34,0.35,1.22,0,13.7,Low (<15),2026
2026-03-05,24615.95,24854.2,24529.4,24737.45,Neutral,Neutral,Neutral,Neutral,Neutral/Unclear,None,Down to Up,N/A,N/A,N/A,1.33,0.97,-0.35,0.49,1.32,0,21.14,Elevated (20-30),2026
2026-03-06,24656.4,24700.9,24415.75,24469.4,Bearish,Neutral,Bearish,Neutral,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.33,0.18,-0.98,-0.76,1.16,0,21.14,Elevated (20-30),2026
2026-03-09,23868.05,24078.15,23697.8,24005.8,Strong Bearish,Strong Bearish,Bearish,Bearish,Bearish Alignment,Strong Bearish Alignment,Down to Up,Worked then Reversed,Reversed by Close,Exceeded Half then Reversed,1.33,0.88,-0.71,0.58,1.59,0,21.14,Elevated (20-30),2026
2026-03-10,24280.8,24303.8,24079.95,24286.15,Bullish,Bullish,Bullish,Bullish,Bullish Alignment,Strong Bullish Alignment,Down to Up,Against then Recovered,Worked and Remained,Reversed Before Half,1.47,0.09,-0.83,0.02,0.92,1,23.36,Elevated (20-30),2026
2026-03-11,24231.85,24299.0,23834.3,23848.2,Neutral,Bullish,Neutral,Bullish,Neutral/Unclear,None,Top to Down,N/A,N/A,N/A,1.47,0.28,-1.64,-1.58,1.92,0,23.36,Elevated (20-30),2026
